UNITID,SAT_AVG,C100_4
460738,NULL,NULL
460747,NULL,NULL
460756,NULL,NULL
460765,NULL,NULL
460774,NULL,NULL
460783,NULL,NULL
460808,NULL,NULL
460817,NULL,NULL
460826,NULL,NULL
460835,NULL,NULL
460844,NULL,NULL
460853,NULL,NULL
460862,NULL,NULL
460871,NULL,NULL
460899,NULL,0.2593
460905,NULL,NULL
460914,NULL,NULL
460923,NULL,NULL
460932,NULL,NULL
460941,NULL,NULL
460950,NULL,NULL
460969,NULL,NULL
460978,NULL,NULL
460987,NULL,NULL
460996,NULL,NULL
461005,NULL,NULL
461014,NULL,NULL
461023,NULL,NULL
461032,NULL,NULL
461041,NULL,NULL
461111,NULL,NULL
461120,NULL,NULL
461139,NULL,NULL
461148,NULL,NULL
461157,NULL,NULL
461175,NULL,NULL
461193,NULL,NULL
461218,NULL,NULL
461227,NULL,NULL
461236,NULL,NULL
461245,NULL,NULL
461254,NULL,NULL
461263,NULL,NULL
461272,NULL,NULL
461281,NULL,NULL
461290,NULL,NULL
461306,NULL,NULL
461315,NULL,NULL
461324,NULL,NULL
461333,NULL,NULL
461342,NULL,NULL
461351,NULL,NULL
461360,NULL,NULL
461379,NULL,NULL
461388,NULL,NULL
461397,NULL,NULL
461412,NULL,NULL
461421,NULL,NULL
461430,NULL,NULL
461449,NULL,NULL
461476,NULL,NULL
461485,NULL,NULL
461494,NULL,NULL
461500,NULL,NULL
461528,NULL,0
461537,NULL,NULL
461546,NULL,NULL
461555,NULL,NULL
461564,NULL,NULL
461573,NULL,NULL
461582,NULL,NULL
461591,NULL,NULL
461607,NULL,NULL
461625,NULL,NULL
461643,NULL,NULL
461652,NULL,NULL
461670,NULL,NULL
461689,NULL,NULL
461698,NULL,NULL
461704,NULL,NULL
461713,NULL,NULL
461722,NULL,NULL
461731,NULL,NULL
461740,NULL,NULL
461759,NULL,NULL
461768,NULL,NULL
461786,NULL,NULL
461795,NULL,NULL
461801,NULL,NULL
461810,NULL,NULL
461829,NULL,NULL
461838,NULL,NULL
461847,NULL,0.0667
461856,NULL,NULL
461865,NULL,NULL
461874,NULL,NULL
461883,NULL,NULL
461892,NULL,NULL
461908,NULL,NULL
461917,NULL,NULL
461926,NULL,NULL
461935,NULL,NULL
461944,NULL,NULL
461953,NULL,NULL
461962,NULL,NULL
461980,NULL,NULL
461999,NULL,NULL
462008,NULL,NULL
462017,NULL,NULL
462026,NULL,NULL
462035,NULL,NULL
462044,NULL,NULL
462053,NULL,NULL
462062,NULL,NULL
462071,NULL,NULL
462309,NULL,NULL
462318,NULL,NULL
462327,NULL,NULL
462336,NULL,NULL
462345,NULL,NULL
462354,1106,0.6296
462363,NULL,NULL
462372,NULL,NULL
462390,NULL,NULL
465812,NULL,0.4118
466152,NULL,NULL
466161,NULL,NULL
466170,NULL,0
466189,NULL,NULL
466514,NULL,NULL
466523,NULL,NULL
466921,NULL,0
466930,NULL,NULL
467058,NULL,NULL
467094,NULL,NULL
467368,NULL,NULL
467508,NULL,NULL
467517,NULL,NULL
467526,NULL,NULL
467535,NULL,NULL
467544,NULL,NULL
467553,NULL,NULL
467562,NULL,NULL
467571,NULL,NULL
467580,NULL,NULL
467599,NULL,NULL
467605,NULL,NULL
467614,NULL,NULL
467623,NULL,NULL
467632,NULL,NULL
467641,NULL,NULL
467650,NULL,NULL
467669,NULL,NULL
467678,NULL,NULL
467784,NULL,NULL
467793,NULL,NULL
467863,NULL,NULL
467872,NULL,NULL
467906,NULL,NULL
468006,NULL,NULL
468015,NULL,NULL
468024,NULL,NULL
468246,NULL,NULL
468255,NULL,NULL
468398,NULL,NULL
468705,NULL,NULL
468723,NULL,NULL
468732,NULL,NULL
468769,NULL,NULL
468848,NULL,NULL
468875,NULL,NULL
468893,NULL,NULL
468909,NULL,NULL
468963,NULL,NULL
469054,NULL,NULL
469124,NULL,NULL
469133,NULL,NULL
469142,NULL,NULL
469151,NULL,NULL
469160,NULL,NULL
469197,NULL,NULL
469407,NULL,NULL
469416,NULL,NULL
469586,NULL,NULL
469610,NULL,NULL
469629,NULL,NULL
469638,NULL,NULL
469647,NULL,NULL
469911,NULL,NULL
469920,NULL,NULL
469957,NULL,NULL
469993,NULL,NULL
470038,NULL,NULL
470047,NULL,NULL
470092,NULL,NULL
470162,NULL,NULL
470223,NULL,NULL
470296,NULL,NULL
470302,NULL,NULL
470393,NULL,NULL
470861,NULL,NULL
470870,NULL,NULL
470889,NULL,NULL
470898,NULL,NULL
470904,NULL,NULL
474863,NULL,NULL
474881,NULL,NULL
474890,NULL,NULL
474906,NULL,NULL
474915,NULL,NULL
474924,NULL,NULL
474933,NULL,NULL
474942,NULL,NULL
474997,NULL,NULL
475015,NULL,NULL
475024,NULL,NULL
475033,NULL,NULL
475042,NULL,NULL
475060,NULL,NULL
475079,NULL,NULL
475097,NULL,NULL
475121,NULL,0.0024
475130,NULL,NULL
475185,NULL,0.5
475194,NULL,NULL
475200,NULL,NULL
475255,NULL,NULL
475273,NULL,NULL
475282,NULL,NULL
475291,NULL,0
475325,NULL,NULL
475352,NULL,NULL
475370,NULL,NULL
475389,NULL,NULL
475398,NULL,NULL
475404,NULL,NULL
475413,NULL,NULL
475422,NULL,NULL
475431,NULL,NULL
475459,NULL,NULL
475468,NULL,NULL
475477,NULL,NULL
475486,NULL,NULL
475495,NULL,NULL
475501,NULL,NULL
475510,NULL,NULL
475529,NULL,NULL
475538,NULL,NULL
475547,NULL,NULL
475556,NULL,NULL
475565,NULL,NULL
475574,NULL,NULL
475583,NULL,NULL
475592,NULL,NULL
475608,NULL,0
475617,NULL,NULL
475626,NULL,NULL
475635,NULL,NULL
475644,NULL,NULL
475653,NULL,NULL
475662,NULL,NULL
475680,NULL,NULL
475699,NULL,NULL
475705,NULL,NULL
475714,NULL,NULL
475723,NULL,NULL
475732,NULL,NULL
475741,NULL,NULL
475750,NULL,NULL
475839,NULL,NULL
475866,NULL,NULL
476063,NULL,NULL
476106,NULL,NULL
476115,NULL,NULL
476133,NULL,NULL
476142,NULL,NULL
476160,NULL,NULL
476179,NULL,NULL
476230,NULL,NULL
476294,NULL,NULL
476300,NULL,NULL
476337,NULL,NULL
476346,NULL,NULL
476355,NULL,NULL
476470,NULL,NULL
476489,NULL,NULL
476498,NULL,NULL
476504,NULL,NULL
476513,NULL,NULL
476522,NULL,NULL
476531,NULL,NULL
476540,NULL,NULL
476559,NULL,NULL
476568,NULL,NULL
476577,NULL,NULL
476586,NULL,NULL
476595,NULL,NULL
476601,NULL,NULL
476610,NULL,NULL
476629,NULL,NULL
476674,NULL,NULL
476683,NULL,NULL
476692,NULL,0.4
476708,NULL,NULL
476717,NULL,0
476726,NULL,NULL
476735,NULL,NULL
476744,NULL,NULL
476753,NULL,NULL
476771,NULL,NULL
476780,NULL,NULL
476799,NULL,NULL
476805,NULL,NULL
476814,NULL,NULL
476823,NULL,NULL
476841,NULL,NULL
476850,NULL,NULL
476869,NULL,NULL
476878,NULL,NULL
476887,NULL,NULL
476896,NULL,NULL
476902,NULL,NULL
476911,NULL,NULL
476939,NULL,NULL
476948,NULL,NULL
476957,NULL,NULL
476966,NULL,NULL
476975,NULL,NULL
476984,NULL,NULL
476993,NULL,NULL
477002,NULL,NULL
477039,NULL,NULL
477950,NULL,NULL
477996,NULL,NULL
478005,NULL,NULL
478014,NULL,NULL
478582,NULL,NULL
478591,NULL,NULL
478616,NULL,NULL
478634,NULL,NULL
478661,NULL,NULL
478917,NULL,NULL
478953,NULL,NULL
479053,NULL,NULL
479062,NULL,NULL
479248,NULL,NULL
479424,NULL,NULL
479549,NULL,NULL
479558,NULL,NULL
479585,NULL,NULL
479594,NULL,NULL
479600,NULL,NULL
479628,NULL,NULL
479637,NULL,NULL
479646,NULL,NULL
479655,NULL,NULL
479664,NULL,NULL
479956,1029,0.25
479965,NULL,NULL
479974,NULL,NULL
479983,NULL,NULL
479992,NULL,NULL
480000,NULL,NULL
480019,NULL,NULL
480028,NULL,NULL
480037,NULL,NULL
480064,NULL,NULL
480073,NULL,NULL
480082,NULL,NULL
480091,NULL,1
480107,NULL,NULL
480125,NULL,NULL
480134,NULL,NULL
480143,NULL,NULL
480161,NULL,NULL
480170,NULL,NULL
480189,NULL,NULL
480198,NULL,0.3125
480204,NULL,NULL
480301,NULL,NULL
480310,NULL,NULL
480329,NULL,NULL
480338,NULL,NULL
480347,NULL,NULL
480471,NULL,NULL
480480,NULL,NULL
480514,NULL,NULL
480523,NULL,NULL
480532,NULL,NULL
480550,NULL,NULL
480569,NULL,NULL
480657,NULL,NULL
480693,NULL,NULL
480727,NULL,NULL
480736,NULL,NULL
480754,NULL,NULL
480781,NULL,NULL
480790,NULL,NULL
480815,NULL,NULL
480824,NULL,NULL
480833,NULL,NULL
480842,NULL,NULL
480851,NULL,NULL
480879,NULL,NULL
480888,NULL,NULL
480903,NULL,NULL
480912,NULL,0.3333
480921,NULL,NULL
480930,NULL,NULL
480967,NULL,NULL
480976,NULL,NULL
480985,NULL,NULL
480994,NULL,NULL
481003,NULL,NULL
481021,NULL,NULL
481030,NULL,NULL
481049,NULL,NULL
481058,NULL,NULL
481085,NULL,NULL
481094,NULL,NULL
481100,NULL,NULL
481119,NULL,NULL
481128,NULL,NULL
481137,NULL,NULL
481146,NULL,NULL
481155,NULL,NULL
481164,NULL,NULL
481182,NULL,NULL
481191,NULL,NULL
481207,NULL,NULL
481225,NULL,NULL
481234,NULL,NULL
481243,NULL,NULL
481252,NULL,NULL
481261,NULL,NULL
481289,NULL,NULL
481298,NULL,NULL
481304,NULL,NULL
481313,NULL,NULL
481322,NULL,NULL
481331,NULL,NULL
481340,NULL,NULL
481359,NULL,NULL
481368,NULL,NULL
481377,NULL,NULL
481386,NULL,NULL
481395,NULL,NULL
481401,NULL,NULL
481410,NULL,0.0909
481429,NULL,NULL
481438,NULL,0.4286
481447,NULL,NULL
481456,NULL,NULL
481465,NULL,NULL
481474,NULL,NULL
481483,NULL,NULL
481508,NULL,NULL
481517,NULL,NULL
481526,NULL,NULL
481535,NULL,NULL
481544,NULL,NULL
481562,NULL,NULL
481571,NULL,NULL
481599,NULL,NULL
481614,NULL,NULL
481623,NULL,NULL
481632,NULL,NULL
481669,NULL,NULL
481678,NULL,NULL
481720,NULL,NULL
481739,NULL,NULL
481748,NULL,NULL
481766,NULL,NULL
481845,NULL,NULL
481854,NULL,NULL
481863,NULL,NULL
481890,NULL,NULL
481906,NULL,NULL
481915,NULL,NULL
481942,NULL,NULL
481960,NULL,NULL
481988,NULL,NULL
482015,NULL,NULL
482024,NULL,NULL
482033,NULL,NULL
482060,NULL,NULL
482097,NULL,NULL
482103,NULL,NULL
482149,1045,0.0646
482158,864,0.1131
482167,NULL,NULL
482176,NULL,NULL
482185,NULL,NULL
482194,NULL,NULL
482200,NULL,NULL
482228,NULL,1
482246,NULL,NULL
482255,NULL,NULL
482264,NULL,NULL
482273,NULL,NULL
482291,NULL,NULL
482307,NULL,NULL
482316,NULL,NULL
482325,NULL,NULL
482334,NULL,NULL
482343,NULL,NULL
482352,NULL,NULL
482361,NULL,NULL
482370,NULL,NULL
482389,NULL,NULL
482398,NULL,NULL
482413,NULL,0.1847
482422,NULL,0.2473
482431,NULL,0.2201
482440,NULL,0.1224
482459,NULL,0.2339
482468,NULL,0.1186
482477,NULL,0.1371
482486,NULL,0.1071
482510,NULL,NULL
482529,NULL,0.1905
482538,NULL,0.2597
482547,NULL,0.0833
482556,NULL,0.0938
482565,NULL,0.0833
482574,NULL,0.2601
482583,NULL,0
482592,NULL,0.1
482608,NULL,0.2213
482617,NULL,0
482635,NULL,0.1049
482653,NULL,0.125
482662,NULL,0.1746
482671,NULL,0.25
482680,1013,0.2982
482699,NULL,NULL
482705,NULL,NULL
482954,NULL,NULL
482963,NULL,NULL
482972,NULL,NULL
482981,NULL,NULL
482990,NULL,NULL
483009,NULL,NULL
483018,NULL,NULL
483036,NULL,NULL
483045,NULL,NULL
483054,NULL,NULL
483106,NULL,NULL
483124,NULL,NULL
483212,NULL,NULL
483230,NULL,NULL
483258,NULL,NULL
483276,NULL,NULL
483285,NULL,NULL
483319,NULL,NULL
483328,NULL,NULL
483337,NULL,NULL
483346,NULL,NULL
483355,NULL,NULL
483364,NULL,NULL
483373,NULL,NULL
483382,NULL,NULL
483425,NULL,NULL
483443,NULL,NULL
483470,NULL,NULL
483504,NULL,NULL
483513,NULL,NULL
483522,NULL,NULL
483559,NULL,NULL
483568,NULL,NULL
483595,NULL,NULL
483610,NULL,NULL
483629,NULL,NULL
483638,NULL,NULL
483647,NULL,NULL
483665,NULL,NULL
483674,NULL,NULL
483692,NULL,NULL
483708,NULL,NULL
483717,NULL,NULL
483726,NULL,NULL
483735,NULL,NULL
483744,NULL,NULL
483753,NULL,NULL
483762,NULL,NULL
483780,NULL,NULL
483799,NULL,NULL
483805,NULL,NULL
483814,NULL,NULL
483823,NULL,NULL
483841,NULL,NULL
483850,NULL,NULL
483869,NULL,NULL
483878,NULL,NULL
483887,NULL,NULL
483896,NULL,NULL
483902,NULL,NULL
483911,NULL,NULL
483920,NULL,NULL
483939,NULL,NULL
483948,NULL,NULL
483957,NULL,NULL
483966,NULL,NULL
483975,NULL,NULL
483984,930,NULL
484002,NULL,NULL
484011,NULL,NULL
484020,NULL,NULL
484039,NULL,NULL
484048,NULL,NULL
484057,NULL,NULL
484066,NULL,NULL
484075,NULL,NULL
484084,NULL,NULL
484093,NULL,NULL
484109,NULL,NULL
484118,NULL,NULL
484127,NULL,NULL
484136,NULL,NULL
484145,NULL,NULL
484154,NULL,NULL
484163,NULL,NULL
484172,NULL,NULL
484181,NULL,NULL
484190,NULL,NULL
484206,NULL,NULL
484288,NULL,NULL
484303,NULL,NULL
484321,NULL,NULL
484330,NULL,NULL
484349,NULL,NULL
484358,NULL,NULL
484367,NULL,NULL
484376,NULL,NULL
484385,NULL,NULL
484394,NULL,NULL
484473,1170,NULL
484598,NULL,NULL
484604,NULL,NULL
484613,NULL,0.0086
484622,NULL,0.0013
484631,NULL,0.0139
484640,NULL,0.0032
484668,NULL,0.0042
484677,NULL,0.0011
484686,NULL,0.0029
484695,NULL,0
484701,NULL,0.0011
484710,NULL,0.0093
484729,NULL,0
484738,NULL,0.0018
484747,NULL,0.0013
484756,NULL,0.0109
484765,NULL,0
484783,NULL,0.002
484817,NULL,NULL
484826,NULL,NULL
484835,NULL,NULL
484871,NULL,NULL
484880,NULL,NULL
484899,NULL,NULL
484905,900,NULL
484923,NULL,NULL
484932,NULL,NULL
484950,NULL,NULL
484978,NULL,NULL
484996,NULL,NULL
485014,NULL,NULL
485032,NULL,NULL
485041,NULL,NULL
485078,NULL,NULL
485111,NULL,NULL
485120,NULL,NULL
485139,NULL,NULL
485166,NULL,NULL
485184,NULL,NULL
485193,NULL,NULL
485236,NULL,NULL
485245,NULL,NULL
485263,NULL,0.2086
485272,NULL,NULL
485281,NULL,NULL
485290,NULL,NULL
485306,NULL,NULL
485342,NULL,NULL
485351,NULL,NULL
485360,NULL,NULL
485379,NULL,NULL
485388,NULL,NULL
485397,NULL,NULL
485403,NULL,NULL
485412,NULL,NULL
485421,NULL,NULL
485458,NULL,NULL
485476,NULL,NULL
485485,NULL,NULL
485494,NULL,NULL
485500,NULL,NULL
485519,NULL,NULL
485528,NULL,NULL
485537,NULL,NULL
485546,NULL,0.4615
485564,NULL,NULL
485573,NULL,NULL
485582,NULL,NULL
485591,NULL,NULL
485607,NULL,NULL
485704,NULL,NULL
485731,NULL,NULL
485768,NULL,NULL
485801,NULL,NULL
485810,NULL,NULL
485856,NULL,NULL
485874,NULL,NULL
485953,NULL,NULL
485962,NULL,NULL
485999,NULL,0
486017,NULL,0.5
486026,NULL,0.32
486080,NULL,NULL
486099,NULL,NULL
486105,NULL,NULL
486114,NULL,NULL
486123,NULL,NULL
486141,NULL,NULL
486150,NULL,NULL
486169,NULL,NULL
486187,NULL,NULL
486196,NULL,0
486202,NULL,NULL
486220,NULL,NULL
486239,NULL,NULL
486248,NULL,NULL
486257,NULL,NULL
486284,NULL,0.3158
486293,NULL,NULL
486309,NULL,NULL
486327,NULL,NULL
486345,NULL,NULL
486354,NULL,NULL
486372,NULL,NULL
486381,NULL,NULL
486390,NULL,NULL
486406,NULL,NULL
486415,NULL,NULL
486424,NULL,NULL
486433,NULL,NULL
486442,NULL,NULL
486460,NULL,NULL
486479,NULL,NULL
486488,NULL,0
486497,NULL,NULL
486503,NULL,NULL
486512,NULL,NULL
486521,NULL,NULL
486530,NULL,NULL
486558,NULL,NULL
486567,NULL,NULL
486576,NULL,NULL
486594,NULL,NULL
486600,NULL,NULL
486619,NULL,NULL
486691,NULL,NULL
486707,NULL,NULL
486716,NULL,NULL
486725,NULL,NULL
486734,NULL,NULL
486752,NULL,NULL
486770,NULL,NULL
486798,NULL,NULL
486813,NULL,NULL
486822,NULL,NULL
486831,NULL,NULL
486840,1083,0.153
486859,NULL,NULL
486868,NULL,NULL
486877,NULL,NULL
486886,NULL,NULL
486901,1128,0.5302
486938,NULL,NULL
486947,NULL,NULL
486956,NULL,NULL
486965,NULL,NULL
486983,NULL,NULL
487010,NULL,NULL
487047,NULL,NULL
487065,NULL,NULL
487083,NULL,NULL
487092,1329,NULL
487144,NULL,NULL
487153,NULL,NULL
487162,NULL,NULL
487232,NULL,NULL
487250,NULL,NULL
487296,NULL,NULL
487302,NULL,NULL
487311,NULL,NULL
487320,NULL,NULL
487348,NULL,NULL
487357,NULL,NULL
487366,NULL,NULL
487375,NULL,NULL
487384,NULL,NULL
487393,NULL,NULL
487409,NULL,NULL
487418,NULL,NULL
487427,NULL,NULL
487436,NULL,NULL
487445,NULL,NULL
487454,NULL,NULL
487463,NULL,NULL
487472,NULL,NULL
487481,NULL,NULL
487490,NULL,NULL
487506,NULL,NULL
487524,965,0.213
487533,NULL,NULL
487588,NULL,NULL
487597,NULL,NULL
487603,NULL,NULL
487621,NULL,NULL
487630,NULL,NULL
487649,NULL,NULL
487658,NULL,NULL
487667,NULL,0
487676,NULL,NULL
10236801,NULL,NULL
10236802,NULL,NULL
10236803,NULL,NULL
10236808,NULL,NULL
10236809,NULL,NULL
10635101,NULL,NULL
10635102,NULL,NULL
10704401,NULL,NULL
10722001,NULL,NULL
10722002,NULL,NULL
10722003,NULL,NULL
10729301,NULL,NULL
10772501,NULL,NULL
11021901,NULL,NULL
11046801,NULL,NULL
11046802,NULL,NULL
11046803,NULL,NULL
11046804,NULL,NULL
11046805,NULL,NULL
11163801,NULL,NULL
11339701,NULL,NULL
11339702,NULL,NULL
11339703,NULL,NULL
11339704,NULL,NULL
11339705,NULL,NULL
11339706,NULL,NULL
11339708,NULL,NULL
11339709,NULL,NULL
11390801,NULL,NULL
11390802,NULL,NULL
11390803,NULL,NULL
11390804,NULL,NULL
11407101,NULL,NULL
11408001,NULL,NULL
11458501,NULL,NULL
11473401,NULL,NULL
11508303,NULL,NULL
11508305,NULL,NULL
11508306,NULL,NULL
11577301,NULL,NULL
11635001,NULL,NULL
11643901,NULL,NULL
11710401,NULL,NULL
11835602,NULL,NULL
11835603,NULL,NULL
11835605,NULL,NULL
11835606,NULL,NULL
11835607,NULL,NULL
11835608,NULL,NULL
11835609,NULL,NULL
11835610,NULL,NULL
11835611,NULL,NULL
11835612,NULL,NULL
11835613,NULL,NULL
11835614,NULL,NULL
11835615,NULL,NULL
11854101,NULL,NULL
11854102,NULL,NULL
11892101,NULL,NULL
11892102,NULL,NULL
11892103,NULL,NULL
11917301,NULL,NULL
12240901,NULL,NULL
12265801,NULL,NULL
12268501,NULL,NULL
12268502,NULL,NULL
12268503,NULL,NULL
12268504,NULL,NULL
12268505,NULL,NULL
12268506,NULL,NULL
12268507,NULL,NULL
12268508,NULL,NULL
12268510,NULL,NULL
12268511,NULL,NULL
12268512,NULL,NULL
12268513,NULL,NULL
12293101,NULL,NULL
12358101,NULL,NULL
12434401,NULL,NULL
12434402,NULL,NULL
12508201,NULL,NULL
12682701,NULL,NULL
12697901,NULL,NULL
13012901,NULL,NULL
13012902,NULL,NULL
13012903,NULL,NULL
13017401,NULL,NULL
13017402,NULL,NULL
13017403,NULL,NULL
13017404,NULL,NULL
13017405,NULL,NULL
13017406,NULL,NULL
13017407,NULL,NULL
13090701,NULL,NULL
13090702,NULL,NULL
13180301,NULL,NULL
13247101,NULL,NULL
13412101,NULL,NULL
13508101,NULL,NULL
13508102,NULL,NULL
13508103,NULL,NULL
13508104,NULL,NULL
13508105,NULL,NULL
13508106,NULL,NULL
13508107,NULL,NULL
13508108,NULL,NULL
13508109,NULL,NULL
13508110,NULL,NULL
13508111,NULL,NULL
13508112,NULL,NULL
13508113,NULL,NULL
13508114,NULL,NULL
13508115,NULL,NULL
13508116,NULL,NULL
13830901,NULL,NULL
13830902,NULL,NULL
13830903,NULL,NULL
13830904,NULL,NULL
13962101,NULL,NULL
13962102,NULL,NULL
14736901,NULL,NULL
14736902,NULL,NULL
14902801,NULL,NULL
14902802,NULL,NULL
15085301,NULL,NULL
15085302,NULL,NULL
15085303,NULL,NULL
15098701,NULL,NULL
15098702,NULL,NULL
15098703,NULL,NULL
15098704,NULL,NULL
15098705,NULL,NULL
15098706,NULL,NULL
15098707,NULL,NULL
15098708,NULL,NULL
15098709,NULL,NULL
15098710,NULL,NULL
15098711,NULL,NULL
15098712,NULL,NULL
15098713,NULL,NULL
15098714,NULL,NULL
15116601,NULL,NULL
15116602,NULL,NULL
15116604,NULL,NULL
15116605,NULL,NULL
15116606,NULL,NULL
15116607,NULL,NULL
15116608,NULL,NULL
15116609,NULL,NULL
15116610,NULL,NULL
15178601,NULL,NULL
15336601,NULL,NULL
15468801,NULL,NULL
15468802,NULL,NULL
15483701,NULL,NULL
15492501,NULL,NULL
15492502,NULL,NULL
15497001,NULL,NULL
15631001,NULL,NULL
15631002,NULL,NULL
15631003,NULL,NULL
15631004,NULL,NULL
15631005,NULL,NULL
16149302,NULL,NULL
16149303,NULL,NULL
16822701,NULL,NULL
16822702,NULL,NULL
16822703,NULL,NULL
16884701,NULL,NULL
16884702,NULL,NULL
16884703,NULL,NULL
16884704,NULL,NULL
16884705,NULL,NULL
16884706,NULL,NULL
16884707,NULL,NULL
16884708,NULL,NULL
16884709,NULL,NULL
16884710,NULL,NULL
16932701,NULL,NULL
16947903,NULL,NULL
16947904,NULL,NULL
16947905,NULL,NULL
16947907,NULL,NULL
16947909,NULL,NULL
16947910,NULL,NULL
16947912,NULL,NULL
16947915,NULL,NULL
16947918,NULL,NULL
16947919,NULL,NULL
16947920,NULL,NULL
16947921,NULL,NULL
17296301,NULL,NULL
17320301,NULL,NULL
17355901,NULL,NULL
17355902,NULL,NULL
17355903,NULL,NULL
17391101,NULL,NULL
17399301,NULL,NULL
17447301,NULL,NULL
17501401,NULL,NULL
17501402,NULL,NULL
17501403,NULL,NULL
17501404,NULL,NULL
17501405,NULL,NULL
17501406,NULL,NULL
17523601,NULL,NULL
17526301,NULL,NULL
17557301,NULL,NULL
17557302,NULL,NULL
17601701,NULL,NULL
17623901,NULL,NULL
17796801,NULL,NULL
18017901,NULL,NULL
18048901,NULL,NULL
18220901,NULL,NULL
18303501,NULL,NULL
18409201,NULL,NULL
18557201,NULL,NULL
18922801,NULL,NULL
18945901,NULL,NULL
19050301,NULL,NULL
19050302,NULL,NULL
19200401,NULL,NULL
19457801,NULL,NULL
19554401,NULL,NULL
19570201,NULL,NULL
19857001,NULL,NULL
20001301,NULL,NULL
20306701,NULL,NULL
20306702,NULL,NULL
20354401,NULL,NULL
20417601,NULL,NULL
20627901,NULL,NULL
20627902,NULL,NULL
20627903,NULL,NULL
20627904,NULL,NULL
20627906,NULL,NULL
21036801,NULL,NULL
21036802,NULL,NULL
21078401,NULL,NULL
21130701,NULL,NULL
21130702,NULL,NULL
21287801,NULL,NULL
21287802,NULL,NULL
21287803,NULL,NULL
21287804,NULL,NULL
21429001,NULL,NULL
21437901,NULL,NULL
21510501,NULL,NULL
21608301,NULL,NULL
22496101,NULL,NULL
22797901,NULL,NULL
22797902,NULL,NULL
22828201,NULL,NULL
22828202,NULL,NULL
22872301,NULL,NULL
23059701,NULL,NULL
23368401,NULL,NULL
23368402,NULL,NULL
23368403,NULL,NULL
23368404,NULL,NULL
23368405,NULL,NULL
23368407,NULL,NULL
23368408,NULL,NULL
23368409,NULL,NULL
23368410,NULL,NULL
23368411,NULL,NULL
23384201,NULL,NULL
23693901,NULL,NULL
23693902,NULL,NULL
23693903,NULL,NULL
23797801,NULL,NULL
24366501,NULL,NULL
24378001,NULL,NULL
24378002,NULL,NULL
24378003,NULL,NULL
24378004,NULL,NULL
24378006,NULL,NULL
24378007,NULL,NULL
24378008,NULL,NULL
24378009,NULL,NULL
24378010,NULL,NULL
24893401,NULL,NULL
24893402,NULL,NULL
24893403,NULL,NULL
24893404,NULL,NULL
24893405,NULL,NULL
24893406,NULL,NULL
24893407,NULL,NULL
24893408,NULL,NULL
24893409,NULL,NULL
24893410,NULL,NULL
24893411,NULL,NULL
24893412,NULL,NULL
24893413,NULL,NULL
24893414,NULL,NULL
36520401,NULL,NULL
36520402,NULL,NULL
36520403,NULL,NULL
36520404,NULL,NULL
36520405,NULL,NULL
36520406,NULL,NULL
36520407,NULL,NULL
37207301,NULL,NULL
37369601,NULL,NULL
37564701,NULL,NULL
37564702,NULL,NULL
37564704,NULL,NULL
37564705,NULL,NULL
37593901,NULL,NULL
37727201,NULL,NULL
37727202,NULL,NULL
37728101,NULL,NULL
37728102,NULL,NULL
37728103,NULL,NULL
38227601,NULL,NULL
38227602,NULL,NULL
38561901,NULL,NULL
38561902,NULL,NULL
40620001,NULL,NULL
40620002,NULL,NULL
40620003,NULL,NULL
40620004,NULL,NULL
40884401,NULL,NULL
40884402,NULL,NULL
41713201,NULL,NULL
41713202,NULL,NULL
41724801,NULL,NULL
42312001,NULL,NULL
42799101,NULL,NULL
42799102,NULL,NULL
42817001,NULL,NULL
42817002,NULL,NULL
42817003,NULL,NULL
42817005,NULL,NULL
43008701,NULL,NULL
43018401,NULL,NULL
43018402,NULL,NULL
43018403,NULL,NULL
43018404,NULL,NULL
43482101,NULL,NULL
43601201,NULL,NULL
43670201,NULL,NULL
43723701,NULL,NULL
43821201,NULL,NULL
43821202,NULL,NULL
43821203,NULL,NULL
43821204,NULL,NULL
43821205,NULL,NULL
43821206,NULL,NULL
43958901,NULL,NULL
43958902,NULL,NULL
44098901,NULL,NULL
44098902,NULL,NULL
44098903,NULL,NULL
44098904,NULL,NULL
44125601,NULL,NULL
44370201,NULL,NULL
44376601,NULL,NULL
44376602,NULL,NULL
44376603,NULL,NULL
44378401,NULL,NULL
44378402,NULL,NULL
44378403,NULL,NULL
44378404,NULL,NULL
44378405,NULL,NULL
44378406,NULL,NULL
44459201,NULL,NULL
44467101,NULL,NULL
44598401,NULL,NULL
44599301,NULL,NULL
44599302,NULL,NULL
44599303,NULL,NULL
44781001,NULL,NULL
44801701,NULL,NULL
44867301,NULL,NULL
44867302,NULL,NULL
44867303,NULL,NULL
44903801,NULL,NULL
44903802,NULL,NULL
44903803,NULL,NULL
44903804,NULL,NULL
44903805,NULL,NULL
44903806,NULL,NULL
44903807,NULL,NULL
44903808,NULL,NULL
44903809,NULL,NULL
44903810,NULL,NULL
44903811,NULL,NULL
44936601,NULL,NULL
44970001,NULL,NULL
44970002,NULL,NULL
44970003,NULL,NULL
44977302,NULL,NULL
45037701,NULL,NULL
45057101,NULL,NULL
45057102,NULL,NULL
45316301,NULL,NULL
45316302,NULL,NULL
45316303,NULL,NULL
45316304,NULL,NULL
45316305,NULL,NULL
45316306,NULL,NULL
45321501,NULL,NULL
45321502,NULL,NULL
45321503,NULL,NULL
45486501,NULL,NULL
45490801,NULL,NULL
